"";"low_1";"low_2";"low_3";"medium_1";"medium_2";"medium_3";"elevated_1";"elevated_2";"elevated_3";"clust"
"AT1G52560.1";-0,288092489055513;-1,41453805556985;-1,48378781796286;1,41214704047159;0,652817092334001;-0,240065052713704;0,921696331127872;-0,161042345519276;0,600865296887745;"1"
"AT1G56600.1";-1,15451242284388;-1,16668960990395;-0,997319214841869;0,450130418157994;0,72645544788544;-0,332361587447757;1,65979800241407;0,845335077281931;-0,0308361107019713;"1"
"AT1G57720.1";0,109725910086644;1,39964212185034;-0,489992288357255;-1,26825636161614;-0,992256856465806;-0,876416476080816;0,266613976223133;0,358176589298382;1,49276338506152;"2"
"AT1G63770.3";1,9259371951469;0,909014639068383;0,340228291378243;-0,585519894965939;0,51209191050765;-0,575000734021987;-0,893763902303644;-0,441748845016039;-1,19123865979356;"4"
"AT1G64110.1";1,20805672123018;1,39610104743708;0,977293284288767;-0,570815719753466;-0,0929244039225542;-0,162219394148374;-0,294104568885321;-0,947932452147344;-1,51345451409897;"4"
"AT1G65090.2";-1,11864638934489;-0,693613281190039;-1,37539987546441;-0,353042445238457;0,0702966539228927;0,0971764852314759;1,59987186587938;1,11558317836265;0,657773807841412;"1"
"AT1G65880.1";-0,714114681835312;-1,60424369104917;-0,778032117526364;0,26264720194861;0,911374945651697;1,81054882433636;-0,251801645230513;0,137542695258326;0,226078468446363;"3"
"AT1G66430.1";-1,31340508623467;-1,05733769272448;-0,481251865994875;1,35191812461091;0,000338316982206124;1,59787840752081;-0,413370088837712;-0,244841775023129;0,560071659700937;"3"
"AT1G68010.1";-1,28616180995021;-0,598669420544215;-0,934608780113217;-0,376740321413366;0,0792924692427209;-0,294635336610973;0,650561267618136;0,812954205565209;1,94800772620592;"1"
"AT1G68560.1";-0,609938028151489;0,37872332103592;0,156412127761116;-1,25383910253418;-0,868641207494041;-0,838930780631903;0,0754553739553413;1,62335858678715;1,33739970927208;"2"
"AT1G70680.1";0,168274266599026;-0,533343426310968;-0,781665503848946;-0,139736098922307;2,02217509843672;1,26657933062093;-0,758728735583489;-0,706637251826108;-0,536917679164861;"3"
"AT1G70840.1";1,07787981427839;1,80942779723974;0,382357834327006;0,191692046389354;0,0921191533576218;-0,659042584645404;-0,660268254815801;-1,17486325732176;-1,05930254880914;"4"
"AT1G71695.1";2,19752059044852;0,511081170098989;0,561258627457774;-0,389133197314775;-1,08199765591518;-0,969849968096874;-0,014513472344306;-0,415208110199359;-0,399157984134796;"4"
"AT1G72680.1";0,851282729317609;1,05828468136132;0,122881676769926;-1,97333054383108;-0,706933846801354;-0,936892694378226;0,468132819673513;0,443884527506036;0,672690650382253;"2"
"AT1G74310.1";-1,61810479776787;-1,61810479776787;-0,384623686503057;0,844399131210001;0,723106360134792;0,351975024646081;0,364767382213199;0,329564378541564;1,00702100529316;"1"
"AT1G77090.1";-1,1264890996494;-1,24270301888521;-1,28564855053302;0,854284002162316;-0,0401910159520085;0,996888762522637;1,02231480235348;0,872302511276042;-0,0507583932948397;"1"
"AT1G77120.1";-0,153884390043517;0,706330551255654;0,800054006821742;-0,824562339365678;-1,33484591289914;-1,33819181558665;1,45819218569379;0,00982923209722825;0,677078482026568;"2"
"AT1G77510.1";1,35299524837358;-0,121829229618557;1,48956503697766;-0,646698177731194;-0,582488136684707;-1,55430240403451;0,639482779725653;0,0175348228157662;-0,594259939823685;"4"
"AT1G78900.1";-0,352288902500749;1,2099809579443;1,29455449083261;-0,874116675516388;-0,899554105658394;-1,53482503072774;0,0736096885527893;0,213044567640373;0,869595009433207;"2"
"AT1G79550.1";-0,689555273129453;-0,498879629301284;-0,41350813270604;1,88678274718463;1,4259236552624;0,266961167193506;-0,36120358664103;-0,847820403228119;-0,768700544634608;"3"
"AT2G01140.1";0,328171488650724;1,57141728905996;1,73454013584437;-0,868790047854306;-0,351824178175688;-0,635826056571142;-0,816638682461553;-0,443354545343465;-0,51769540314889;"4"
"AT2G04780.1";2,0199008358354;0,752007493355678;0,377002065249304;-0,659907375397914;0,219332890322955;-0,0898233494410758;-0,554756648712212;-0,655445543799261;-1,40831036741288;"4"
"AT2G05920.1";1,74848187470148;0,830446662417983;0,680676509732016;-0,209995578065532;0,169114384075991;-0,00112159955149164;-0,777694540124261;-0,959409939035574;-1,48049777415061;"4"
"AT2G19900.1";-0,377321950049011;-1,43672502893639;-1,04898440694624;0,743699291552703;0,826302133079598;1,80251196931449;0,112278423303524;-0,277202782589145;-0,344557648729526;"3"
"AT2G20560.1";-1,05211897718746;-1,42342705540168;-0,761087843866079;1,79793466044954;0,929018767285777;0,0242222524499292;0,133738774015904;-0,0604403135369647;0,412159735791027;"3"
"AT2G21660.1";0,929647455155599;1,50328457051915;1,12202196558295;-0,403081428015049;-0,12375914422694;0,168770060191236;-1,09341542135061;-1,01406904223321;-1,08939901562313;"4"
"AT2G21820.1";-1,11867520521754;-0,229836533211354;-0,74865680537325;-0,945680671485381;-0,343584217188711;-0,39258331928486;1,13596641641597;1,01698207146999;1,62606826387514;"1"
"AT2G22240.1";-0,530769022866859;-0,807230629021873;-1,72167247175372;-0,126866658344996;0,0157920322206577;1,12849700366995;0,32090699384808;1,644305569261;0,077037182987766;"1"
"AT2G22420.1";2,24174805239206;0,578926171698425;0,434459475130148;-0,344867928989465;-0,255800889014669;-0,676098905257454;-0,115721777475124;-0,756587766643562;-1,10605643184036;"4"
"AT2G22780.1";0,876852080713538;0,781877770914314;0,107473333886254;0,599141695648102;1,04672299390039;-0,0393080454316256;-0,209535426927862;-1,35226231964658;-1,81096208305653;"4"
"AT2G23110.1";-0,831057366322563;-0,928936270456444;-0,884165449602597;-0,370562448890924;-0,22578714638326;-0,518578105377515;1,82096707280474;0,887274136832944;1,05084557739562;"1"
"AT2G24270.1";0,577742831956818;2,09338533409711;0,377718111359876;-0,309560194760402;0,085363460939588;0,177987152187934;-1,02801327475944;-0,994595595730746;-0,980027825290736;"4"
"AT2G25970.1";1,44363152666011;1,01477543216258;1,39928308804366;-0,184921176808262;-0,578100956745025;-0,959996248609087;-0,880339699909717;-0,431584802739435;-0,82274716205483;"4"
"AT2G28900.1";0,954058875087486;1,43219097176929;0,872206217486997;-0,0918545533372036;-0,318176197507705;0,449884690941212;-0,981265691547416;-1,55761981322455;-0,759424499668103;"4"
